"RecordType","CreationDate","UserIds","Operations","AuditData","ResultIndex","ResultCount","Identity","IsValid","ObjectState"
"ExchangeAdmin","3/9/2025 4:23:06 AM","NT SERVICE\MSExchangeServiceHostNetCore (Microsoft.Exchange.ServiceHost)","Set-ConditionalAccessPolicy","{""AppAccessContext"":{},""CreationTime"":""2025-03-09T04:23:06"",""Id"":""1647830c-05e6-40d8-26df-08dd5ec21767"",""Operation"":""Set-ConditionalAccessPolicy"",""OrganizationId"":""70e7f470-ed25-47f5-aa2f-096f0f44c831"",""RecordType"":1,""ResultStatus"":""True"",""UserKey"":""NT SERVICE\\MSExchangeServiceHostNetCore (Microsoft.Exchange.ServiceHost)"",""UserType"":3,""Version"":1,""Workload"":""Exchange"",""ObjectId"":""M365x44824121.onmicrosoft.com\\8df1dbd4-0200-437b-9eae-ce1cf218d5b6"",""UserId"":""NT SERVICE\\MSExchangeServiceHostNetCore (Microsoft.Exchange.ServiceHost)"",""AppId"":"""",""AppPoolName"":""MSExchangeServiceHostNetCore"",""ClientAppId"":"""",""CorrelationID"":"""",""ExternalAccess"":true,""OrganizationName"":""M365x44824121.onmicrosoft.com"",""OriginatingServer"":""LV1P223MB1280 (15.20.8511.019)"",""Parameters"":[{""Name"":""Identity"",""Value"":""M365x44824121.onmicrosoft.com\\8df1dbd4-0200-437b-9eae-ce1cf218d5b6""},{""Name"":""PolicyDetails"",""Value"":""{\""CompressedCidrIpRanges\"":\""MzXSMzQ31jO0tNCzMNE3NgIA\"",\""Categories\"":[\""trusted\""],\""ApplyToUnknownCountry\"":false,\""ModifiedDateTime\"":\""2024-09-18T05:08:23.8654895Z\"",\""CreatedDateTime\"":\""2024-09-18T05:08:23.8654895Z\""}""},{""Name"":""PolicyLastUpdatedTime"",""Value"":""3\/9\/2025 4:23:05 AM""},{""Name"":""TenantDefaultPolicy"",""Value"":""""},{""Name"":""DisplayName"",""Value"":""Stockpiling Workers""},{""Name"":""PolicyIdentifierString"",""Value"":""0c72ae6d-c694-4884-acb3-2801cace39c9""}],""RequestId"":""3c0a6b24-24be-4df8-a6bd-23b507326be0""}","476","1121","1647830c-05e6-40d8-26df-08dd5ec21767","True","Unchanged"
"ExchangeAdmin","3/9/2025 4:23:05 AM","NT SERVICE\MSExchangeServiceHostNetCore (Microsoft.Exchange.ServiceHost)","Set-ConditionalAccessPolicy","{""AppAccessContext"":{},""CreationTime"":""2025-03-09T04:23:05"",""Id"":""50e455f5-cd9d-4a17-043f-08dd5ec2167d"",""Operation"":""Set-ConditionalAccessPolicy"",""OrganizationId"":""70e7f470-ed25-47f5-aa2f-096f0f44c831"",""RecordType"":1,""ResultStatus"":""True"",""UserKey"":""NT SERVICE\\MSExchangeServiceHostNetCore (Microsoft.Exchange.ServiceHost)"",""UserType"":3,""Version"":1,""Workload"":""Exchange"",""ObjectId"":""M365x44824121.onmicrosoft.com\\ae951a06-54da-412b-8eb0-4221b6ce6bc2"",""UserId"":""NT SERVICE\\MSExchangeServiceHostNetCore (Microsoft.Exchange.ServiceHost)"",""AppId"":"""",""AppPoolName"":""MSExchangeServiceHostNetCore"",""ClientAppId"":"""",""CorrelationID"":"""",""ExternalAccess"":true,""OrganizationName"":""M365x44824121.onmicrosoft.com"",""OriginatingServer"":""LV1P223MB1280 (15.20.8511.019)"",""Parameters"":[{""Name"":""Identity"",""Value"":""M365x44824121.onmicrosoft.com\\ae951a06-54da-412b-8eb0-4221b6ce6bc2""},{""Name"":""PolicyDetails"",""Value"":""{\""DummyKnownNetworkPolicy\"":\""\""}""},{""Name"":""PolicyLastUpdatedTime"",""Value"":""3\/9\/2025 4:23:03 AM""},{""Name"":""TenantDefaultPolicy"",""Value"":""6""},{""Name"":""DisplayName"",""Value"":""Known Networks List""},{""Name"":""PolicyIdentifierString"",""Value"":""9\/18\/2024 4:05:41 PM""}],""RequestId"":""3c0a6b24-24be-4df8-a6bd-23b507326be0""}","477","1121","50e455f5-cd9d-4a17-043f-08dd5ec2167d","True","Unchanged"
"ExchangeAdmin","3/9/2025 4:23:02 AM","NT SERVICE\MSExchangeServiceHostNetCore (Microsoft.Exchange.ServiceHost)","Set-ConditionalAccessPolicy","{""AppAccessContext"":{},""CreationTime"":""2025-03-09T04:23:02"",""Id"":""b1be4a96-3b4f-46e3-4a08-08dd5ec21522"",""Operation"":""Set-ConditionalAccessPolicy"",""OrganizationId"":""70e7f470-ed25-47f5-aa2f-096f0f44c831"",""RecordType"":1,""ResultStatus"":""True"",""UserKey"":""NT SERVICE\\MSExchangeServiceHostNetCore (Microsoft.Exchange.ServiceHost)"",""UserType"":3,""Version"":1,""Workload"":""Exchange"",""ObjectId"":""M365x44824121.onmicrosoft.com\\4a041b26-7cbd-450c-a166-268ad723bb93"",""UserId"":""NT SERVICE\\MSExchangeServiceHostNetCore (Microsoft.Exchange.ServiceHost)"",""AppId"":"""",""AppPoolName"":""MSExchangeServiceHostNetCore"",""ClientAppId"":"""",""CorrelationID"":"""",""ExternalAccess"":true,""OrganizationName"":""M365x44824121.onmicrosoft.com"",""OriginatingServer"":""LV1P223MB1280 (15.20.8511.019)"",""Parameters"":[{""Name"":""Identity"",""Value"":""M365x44824121.onmicrosoft.com\\4a041b26-7cbd-450c-a166-268ad723bb93""},{""Name"":""PolicyDetails"",""Value"":""{\""CompressedCidrIpRanges\"":\""MzLQM7LUs7DUMzSy0Dc2AgA=\"",\""Categories\"":[\""trusted\""],\""ApplyToUnknownCountry\"":false,\""ModifiedDateTime\"":\""2024-09-18T05:08:22.8627209Z\"",\""CreatedDateTime\"":\""2024-09-18T05:08:22.8627209Z\""}""},{""Name"":""PolicyLastUpdatedTime"",""Value"":""3\/9\/2025 4:22:58 AM""},{""Name"":""TenantDefaultPolicy"",""Value"":""""},{""Name"":""DisplayName"",""Value"":""Provisioning Workers""},{""Name"":""PolicyIdentifierString"",""Value"":""08501d47-8404-4825-93fc-9b131d61560f""}],""RequestId"":""3c0a6b24-24be-4df8-a6bd-23b507326be0""}","478","1121","b1be4a96-3b4f-46e3-4a08-08dd5ec21522","True","Unchanged"
"ExchangeAdmin","3/9/2025 12:22:20 AM","NT SERVICE\MSExchangeServiceHostNetCore (Microsoft.Exchange.ServiceHost)","Set-ConditionalAccessPolicy","{""AppAccessContext"":{},""CreationTime"":""2025-03-09T00:22:20"",""Id"":""5f2db481-029a-431c-8807-08dd5ea074a3"",""Operation"":""Set-ConditionalAccessPolicy"",""OrganizationId"":""70e7f470-ed25-47f5-aa2f-096f0f44c831"",""RecordType"":1,""ResultStatus"":""True"",""UserKey"":""NT SERVICE\\MSExchangeServiceHostNetCore (Microsoft.Exchange.ServiceHost)"",""UserType"":3,""Version"":1,""Workload"":""Exchange"",""ObjectId"":""M365x44824121.onmicrosoft.com\\39df3900-f876-4d7a-9527-23f90b953372"",""UserId"":""NT SERVICE\\MSExchangeServiceHostNetCore (Microsoft.Exchange.ServiceHost)"",""AppId"":"""",""AppPoolName"":""MSExchangeServiceHostNetCore"",""ClientAppId"":"""",""CorrelationID"":"""",""ExternalAccess"":true,""OrganizationName"":""M365x44824121.onmicrosoft.com"",""OriginatingServer"":""LV1P223MB1280 (15.20.8511.019)"",""Parameters"":[{""Name"":""Identity"",""Value"":""M365x44824121.onmicrosoft.com\\39df3900-f876-4d7a-9527-23f90b953372""},{""Name"":""PolicyDetails"",""Value"":""{\""Version\"":1,\""CreatedDateTime\"":\""2024-09-24T09:55:19.6138019Z\"",\""ModifiedDateTime\"":\""2024-12-11T16:56:36.2304613Z\"",\""TemplateId\"":\""4200930c-0da2-4e33-ca02-100000000002\"",\""State\"":\""Disabled\"",\""Conditions\"":{\""Applications\"":{\""Include\"":[{\""Applications\"":[\""All\""]}]},\""Users\"":{\""Include\"":[{\""Users\"":[\""All\""]}],\""Exclude\"":[{\""Users\"":[\""3f35661a-fbe1-4e3a-b07c-1f0af8ad34a7\""]}]},\""UserRisks\"":{\""Include\"":[{\""UserRisks\"":[\""High\""]}]}},\""Controls\"":[{\""Control\"":[\""MfaAndChangePassword\""]}],\""EnforceAllPoliciesForEas\"":true,\""IncludeOtherLegacyClientTypeForEvaluation\"":true}""},{""Name"":""PolicyLastUpdatedTime"",""Value"":""3\/9\/2025 12:22:19 AM""},{""Name"":""TenantDefaultPolicy"",""Value"":""""},{""Name"":""DisplayName"",""Value"":""Secure password change on high user risk for Microsoft partners and vendors""},{""Name"":""PolicyIdentifierString"",""Value"":""""}],""RequestId"":""64b2253f-ef0e-4be3-849c-612311251821""}","479","1121","5f2db481-029a-431c-8807-08dd5ea074a3","True","Unchanged"
"ExchangeAdmin","3/9/2025 12:22:20 AM","NT SERVICE\MSExchangeServiceHostNetCore (Microsoft.Exchange.ServiceHost)","Set-ConditionalAccessPolicy","{""AppAccessContext"":{},""CreationTime"":""2025-03-09T00:22:20"",""Id"":""17270593-b44c-4163-216b-08dd5ea07501"",""Operation"":""Set-ConditionalAccessPolicy"",""OrganizationId"":""70e7f470-ed25-47f5-aa2f-096f0f44c831"",""RecordType"":1,""ResultStatus"":""True"",""UserKey"":""NT SERVICE\\MSExchangeServiceHostNetCore (Microsoft.Exchange.ServiceHost)"",""UserType"":3,""Version"":1,""Workload"":""Exchange"",""ObjectId"":""M365x44824121.onmicrosoft.com\\ea138e24-f752-40d5-84b8-2ed4e9521a0d"",""UserId"":""NT SERVICE\\MSExchangeServiceHostNetCore (Microsoft.Exchange.ServiceHost)"",""AppId"":"""",""AppPoolName"":""MSExchangeServiceHostNetCore"",""ClientAppId"":"""",""CorrelationID"":"""",""ExternalAccess"":true,""OrganizationName"":""M365x44824121.onmicrosoft.com"",""OriginatingServer"":""LV1P223MB1280 (15.20.8511.019)"",""Parameters"":[{""Name"":""Identity"",""Value"":""M365x44824121.onmicrosoft.com\\ea138e24-f752-40d5-84b8-2ed4e9521a0d""},{""Name"":""PolicyDetails"",""Value"":""{\""Version\"":1,\""CreatedDateTime\"":\""2024-09-24T09:55:20.9653711Z\"",\""ModifiedDateTime\"":\""2024-12-11T16:56:48.8376396Z\"",\""TemplateId\"":\""4200930c-0da2-4e33-ca02-100000000000\"",\""State\"":\""Disabled\"",\""Conditions\"":{\""Applications\"":{\""Include\"":[{\""Applications\"":[\""All\""]}]},\""Users\"":{\""Include\"":[{\""Users\"":[\""All\""]}],\""Exclude\"":[{\""Users\"":[\""3f35661a-fbe1-4e3a-b07c-1f0af8ad34a7\""]}]},\""SignInRisks\"":{\""Include\"":[{\""SignInRisks\"":[\""High\"",\""Medium\"",\""Low\""]}]}},\""Controls\"":[{\""Control\"":[\""Mfa\""]}],\""SessionControls\"":[\""SignInFrequency\""],\""SignInFrequencyType\"":30,\""EnforceAllPoliciesForEas\"":true,\""IncludeOtherLegacyClientTypeForEvaluation\"":true}""},{""Name"":""PolicyLastUpdatedTime"",""Value"":""3\/9\/2025 12:22:20 AM""},{""Name"":""TenantDefaultPolicy"",""Value"":""""},{""Name"":""DisplayName"",""Value"":""Reauthentication on signin risk for Microsoft partners and vendors""},{""Name"":""PolicyIdentifierString"",""Value"":""""}],""RequestId"":""64b2253f-ef0e-4be3-849c-612311251821""}","480","1121","17270593-b44c-4163-216b-08dd5ea07501","True","Unchanged"
"ExchangeAdmin","3/9/2025 12:22:19 AM","NT SERVICE\MSExchangeServiceHostNetCore (Microsoft.Exchange.ServiceHost)","Set-ConditionalAccessPolicy","{""AppAccessContext"":{},""CreationTime"":""2025-03-09T00:22:19"",""Id"":""4ef9d7c2-e16c-4964-b6a2-08dd5ea07444"",""Operation"":""Set-ConditionalAccessPolicy"",""OrganizationId"":""70e7f470-ed25-47f5-aa2f-096f0f44c831"",""RecordType"":1,""ResultStatus"":""True"",""UserKey"":""NT SERVICE\\MSExchangeServiceHostNetCore (Microsoft.Exchange.ServiceHost)"",""UserType"":3,""Version"":1,""Workload"":""Exchange"",""ObjectId"":""M365x44824121.onmicrosoft.com\\7e7de72d-da6e-451b-8eb5-8e824b82e73c"",""UserId"":""NT SERVICE\\MSExchangeServiceHostNetCore (Microsoft.Exchange.ServiceHost)"",""AppId"":"""",""AppPoolName"":""MSExchangeServiceHostNetCore"",""ClientAppId"":"""",""CorrelationID"":"""",""ExternalAccess"":true,""OrganizationName"":""M365x44824121.onmicrosoft.com"",""OriginatingServer"":""LV1P223MB1280 (15.20.8511.019)"",""Parameters"":[{""Name"":""Identity"",""Value"":""M365x44824121.onmicrosoft.com\\7e7de72d-da6e-451b-8eb5-8e824b82e73c""},{""Name"":""PolicyDetails"",""Value"":""{\""Version\"":1,\""CreatedDateTime\"":\""2024-09-24T09:55:16.5434659Z\"",\""ModifiedDateTime\"":\""2025-02-14T18:08:11.8000513Z\"",\""TemplateId\"":\""4200930c-0da2-4e33-ca02-000000000004\"",\""State\"":\""Enabled\"",\""Conditions\"":{\""Applications\"":{\""Include\"":[{\""Applications\"":[\""All\""]}]},\""Users\"":{\""Include\"":[{\""Users\"":[\""All\""]}],\""Exclude\"":[{\""Users\"":[\""f8f6ae55-93c7-4af1-8408-3cfe661d543f\"",\""be558ae1-bce6-427f-9030-e53fffb63260\"",\""0cb87915-2520-4f16-8d6c-c31877bb65cb\"",\""d680918f-516b-4a6a-9e0b-9c4ddc369ca7\"",\""8ddf17ea-0571-4430-94c9-e4fa012a95ae\""]},{\""Roles\"":[\""d29b2b05-8046-44ba-8758-1e26182fcf32\""]}]}},\""Controls\"":[{\""Control\"":[\""Mfa\""]}],\""EnforceAllPoliciesForEas\"":true,\""IncludeOtherLegacyClientTypeForEvaluation\"":true}""},{""Name"":""PolicyLastUpdatedTime"",""Value"":""3\/9\/2025 12:22:18 AM""},{""Name"":""TenantDefaultPolicy"",""Value"":""""},{""Name"":""DisplayName"",""Value"":""Multifactor authentication for Microsoft partners and vendors""},{""Name"":""PolicyIdentifierString"",""Value"":""""}],""RequestId"":""64b2253f-ef0e-4be3-849c-612311251821""}","481","1121","4ef9d7c2-e16c-4964-b6a2-08dd5ea07444","True","Unchanged"
"ExchangeAdmin","3/9/2025 12:22:18 AM","NT SERVICE\MSExchangeServiceHostNetCore (Microsoft.Exchange.ServiceHost)","Set-ConditionalAccessPolicy","{""AppAccessContext"":{},""CreationTime"":""2025-03-09T00:22:18"",""Id"":""952a87ec-6df5-4d5b-fe56-08dd5ea073e0"",""Operation"":""Set-ConditionalAccessPolicy"",""OrganizationId"":""70e7f470-ed25-47f5-aa2f-096f0f44c831"",""RecordType"":1,""ResultStatus"":""True"",""UserKey"":""NT SERVICE\\MSExchangeServiceHostNetCore (Microsoft.Exchange.ServiceHost)"",""UserType"":3,""Version"":1,""Workload"":""Exchange"",""ObjectId"":""M365x44824121.onmicrosoft.com\\35acd363-eef6-40bc-b876-d1c3334da18a"",""UserId"":""NT SERVICE\\MSExchangeServiceHostNetCore (Microsoft.Exchange.ServiceHost)"",""AppId"":"""",""AppPoolName"":""MSExchangeServiceHostNetCore"",""ClientAppId"":"""",""CorrelationID"":"""",""ExternalAccess"":true,""OrganizationName"":""M365x44824121.onmicrosoft.com"",""OriginatingServer"":""LV1P223MB1280 (15.20.8511.019)"",""Parameters"":[{""Name"":""Identity"",""Value"":""M365x44824121.onmicrosoft.com\\35acd363-eef6-40bc-b876-d1c3334da18a""},{""Name"":""PolicyDetails"",""Value"":""{\""Version\"":0,\""LastUpdatedTimestamp\"":\""2024-09-18T05:59:31.4280637Z\"",\""State\"":\""Disabled\""}""},{""Name"":""PolicyLastUpdatedTime"",""Value"":""3\/9\/2025 12:22:18 AM""},{""Name"":""TenantDefaultPolicy"",""Value"":""18""},{""Name"":""DisplayName"",""Value"":""Default Policy""},{""Name"":""PolicyIdentifierString"",""Value"":""2\/14\/2025 6:08:12 PM""}],""RequestId"":""64b2253f-ef0e-4be3-849c-612311251821""}","482","1121","952a87ec-6df5-4d5b-fe56-08dd5ea073e0","True","Unchanged"
"ExchangeAdmin","3/9/2025 12:22:17 AM","NT SERVICE\MSExchangeServiceHostNetCore (Microsoft.Exchange.ServiceHost)","Set-ConditionalAccessPolicy","{""AppAccessContext"":{},""CreationTime"":""2025-03-09T00:22:17"",""Id"":""f797899d-0587-4b41-8b36-08dd5ea0730d"",""Operation"":""Set-ConditionalAccessPolicy"",""OrganizationId"":""70e7f470-ed25-47f5-aa2f-096f0f44c831"",""RecordType"":1,""ResultStatus"":""True"",""UserKey"":""NT SERVICE\\MSExchangeServiceHostNetCore (Microsoft.Exchange.ServiceHost)"",""UserType"":3,""Version"":1,""Workload"":""Exchange"",""ObjectId"":""M365x44824121.onmicrosoft.com\\b35f3208-39a4-44f2-b562-4b5baf887f47"",""UserId"":""NT SERVICE\\MSExchangeServiceHostNetCore (Microsoft.Exchange.ServiceHost)"",""AppId"":"""",""AppPoolName"":""MSExchangeServiceHostNetCore"",""ClientAppId"":"""",""CorrelationID"":"""",""ExternalAccess"":true,""OrganizationName"":""M365x44824121.onmicrosoft.com"",""OriginatingServer"":""LV1P223MB1280 (15.20.8511.019)"",""Parameters"":[{""Name"":""Identity"",""Value"":""M365x44824121.onmicrosoft.com\\b35f3208-39a4-44f2-b562-4b5baf887f47""},{""Name"":""PolicyDetails"",""Value"":""{\""CompressedCidrIpRanges\"":\""bZVbbsQgDEU3NGL8wkB20350\/0voJQkJOJEqDffUNsYGh0kSqyYuJVn9qnz4IjVx4xU1\/D7JE1l5ovpAWR6oPjYsFkk93ZCfSRKllNtNNOGP65FAgVdh2HgSu4kktcScI5EBhCgVGoe9geYAarsBJxRxVGMi9iAPp0aBCEWbR5S8F1SQZWKHLLdshiPnoQnOPiKeIHefoZmScE23RinMkl0ODvNMUwgRhYsnWjTKX2cg3HNdSO+gDoLO9a3yFRVtQi4sFEG0cF2BkK\/AF42SkARQ8wrWPThZcPDr\/7YXg\/kyaDgYKtRGxFZ6CiqLbG2SPaGyarOgg33WoOuqnYKe4rezMbZfDZb+ljyAY\/8JuARQKIAaLIQikLCLxG0lcwRnHpJzf8YoFM2gdqsAnCOwFWhd9dGLoVEd0hXkVfqh96YjUxmXGKRPSepGk5YxBS4t5pPWMSBvPcdDIY67M6TYFD0n11nV\/awNz3e\/5UiRA5AIjugTaLoCvNMbtPOZnwqXXYM8RhVmkOzPRWAvGkFeAEtdkUYbfdigGfQCygJwtkBwGUDEyLa\/SrxVyrTxtn3dIpVXqq\/UIm1EiFvfcXvHP+\/498QY1N6\/wjSOhaKQ974vmoutwNC0Xeb+mdgnda+Cf\/orc9x3bgOMQlk76u0fjDJLhMryvs7T2qd1udaEvK22uv1SpTPzHzB8V2Z0nXFil6v2c29fk9t1Qpfrxf4B\"",\""ApplyToUnknownCountry\"":false,\""ModifiedDateTime\"":\""2024-09-18T16:05:40.4959889Z\"",\""CreatedDateTime\"":\""2024-09-18T16:05:40.4959889Z\""}""},{""Name"":""PolicyLastUpdatedTime"",""Value"":""3\/9\/2025 12:22:16 AM""},{""Name"":""TenantDefaultPolicy"",""Value"":""""},{""Name"":""DisplayName"",""Value"":""VPN and SAW IP Ranges""},{""Name"":""PolicyIdentifierString"",""Value"":""0a9cbc44-f574-48c2-a880-2bfe1c23f604""}],""RequestId"":""64b2253f-ef0e-4be3-849c-612311251821""}","483","1121","f797899d-0587-4b41-8b36-08dd5ea0730d","True","Unchanged"
"ExchangeAdmin","3/9/2025 12:22:16 AM","NT SERVICE\MSExchangeServiceHostNetCore (Microsoft.Exchange.ServiceHost)","Set-ConditionalAccessPolicy","{""AppAccessContext"":{},""CreationTime"":""2025-03-09T00:22:16"",""Id"":""e7bf22c9-10db-404e-bf21-08dd5ea07290"",""Operation"":""Set-ConditionalAccessPolicy"",""OrganizationId"":""70e7f470-ed25-47f5-aa2f-096f0f44c831"",""RecordType"":1,""ResultStatus"":""True"",""UserKey"":""NT SERVICE\\MSExchangeServiceHostNetCore (Microsoft.Exchange.ServiceHost)"",""UserType"":3,""Version"":1,""Workload"":""Exchange"",""ObjectId"":""M365x44824121.onmicrosoft.com\\00a29b75-68e1-4389-ac1e-f94a2548fef1"",""UserId"":""NT SERVICE\\MSExchangeServiceHostNetCore (Microsoft.Exchange.ServiceHost)"",""AppId"":"""",""AppPoolName"":""MSExchangeServiceHostNetCore"",""ClientAppId"":"""",""CorrelationID"":"""",""ExternalAccess"":true,""OrganizationName"":""M365x44824121.onmicrosoft.com"",""OriginatingServer"":""LV1P223MB1280 (15.20.8511.019)"",""Parameters"":[{""Name"":""Identity"",""Value"":""M365x44824121.onmicrosoft.com\\00a29b75-68e1-4389-ac1e-f94a2548fef1""},{""Name"":""PolicyDetails"",""Value"":""{\""CompressedCidrIpRanges\"":\""XdDLDcAwCAPQhSoaG\/Lbf7Gqh1axj08mBGCLlYERJO7kxd+Z5m4eh2egCQeEawn3VGoKpLnMVk\/LS2fBtHxbvj3X1Wj\/k\/peT\/Xa6u1UTJ2fNi\/r7LdiiAAhKexf62rBxsi3+gE=\"",\""Categories\"":[\""trusted\""],\""ApplyToUnknownCountry\"":false,\""ModifiedDateTime\"":\""2024-09-18T05:08:26.6401829Z\"",\""CreatedDateTime\"":\""2024-09-18T05:08:26.6401829Z\""}""},{""Name"":""PolicyLastUpdatedTime"",""Value"":""3\/9\/2025 12:22:16 AM""},{""Name"":""TenantDefaultPolicy"",""Value"":""""},{""Name"":""DisplayName"",""Value"":""ME Services""},{""Name"":""PolicyIdentifierString"",""Value"":""0d5818b7-8a7d-4877-ac2f-814e0f506040""}],""RequestId"":""64b2253f-ef0e-4be3-849c-612311251821""}","484","1121","e7bf22c9-10db-404e-bf21-08dd5ea07290","True","Unchanged"
"ExchangeAdmin","3/9/2025 12:22:16 AM","NT SERVICE\MSExchangeServiceHostNetCore (Microsoft.Exchange.ServiceHost)","Set-ConditionalAccessPolicy","{""AppAccessContext"":{},""CreationTime"":""2025-03-09T00:22:16"",""Id"":""90bdc38b-d08b-41d5-4894-08dd5ea07235"",""Operation"":""Set-ConditionalAccessPolicy"",""OrganizationId"":""70e7f470-ed25-47f5-aa2f-096f0f44c831"",""RecordType"":1,""ResultStatus"":""True"",""UserKey"":""NT SERVICE\\MSExchangeServiceHostNetCore (Microsoft.Exchange.ServiceHost)"",""UserType"":3,""Version"":1,""Workload"":""Exchange"",""ObjectId"":""M365x44824121.onmicrosoft.com\\9e7fde32-353d-451b-b935-6b5cb2e43348"",""UserId"":""NT SERVICE\\MSExchangeServiceHostNetCore (Microsoft.Exchange.ServiceHost)"",""AppId"":"""",""AppPoolName"":""MSExchangeServiceHostNetCore"",""ClientAppId"":"""",""CorrelationID"":"""",""ExternalAccess"":true,""OrganizationName"":""M365x44824121.onmicrosoft.com"",""OriginatingServer"":""LV1P223MB1280 (15.20.8511.019)"",""Parameters"":[{""Name"":""Identity"",""Value"":""M365x44824121.onmicrosoft.com\\9e7fde32-353d-451b-b935-6b5cb2e43348""},{""Name"":""PolicyDetails"",""Value"":""{\""CompressedCidrIpRanges\"":\""MzQ30jM0N9EzMjTUMzQ20jc2AgA=\"",\""Categories\"":[\""trusted\""],\""ApplyToUnknownCountry\"":false,\""ModifiedDateTime\"":\""2024-09-18T05:08:25.2373173Z\"",\""CreatedDateTime\"":\""2024-09-18T05:08:25.2373173Z\""}""},{""Name"":""PolicyLastUpdatedTime"",""Value"":""3\/9\/2025 12:22:15 AM""},{""Name"":""TenantDefaultPolicy"",""Value"":""""},{""Name"":""DisplayName"",""Value"":""Teams Workers""},{""Name"":""PolicyIdentifierString"",""Value"":""0daf47d3-6a24-4328-8468-0a9b883005c6""}],""RequestId"":""64b2253f-ef0e-4be3-849c-612311251821""}","485","1121","90bdc38b-d08b-41d5-4894-08dd5ea07235","True","Unchanged"
"ExchangeAdmin","3/9/2025 12:22:15 AM","NT SERVICE\MSExchangeServiceHostNetCore (Microsoft.Exchange.ServiceHost)","Set-ConditionalAccessPolicy","{""AppAccessContext"":{},""CreationTime"":""2025-03-09T00:22:15"",""Id"":""11a11786-48df-4364-abea-08dd5ea071e6"",""Operation"":""Set-ConditionalAccessPolicy"",""OrganizationId"":""70e7f470-ed25-47f5-aa2f-096f0f44c831"",""RecordType"":1,""ResultStatus"":""True"",""UserKey"":""NT SERVICE\\MSExchangeServiceHostNetCore (Microsoft.Exchange.ServiceHost)"",""UserType"":3,""Version"":1,""Workload"":""Exchange"",""ObjectId"":""M365x44824121.onmicrosoft.com\\8df1dbd4-0200-437b-9eae-ce1cf218d5b6"",""UserId"":""NT SERVICE\\MSExchangeServiceHostNetCore (Microsoft.Exchange.ServiceHost)"",""AppId"":"""",""AppPoolName"":""MSExchangeServiceHostNetCore"",""ClientAppId"":"""",""CorrelationID"":"""",""ExternalAccess"":true,""OrganizationName"":""M365x44824121.onmicrosoft.com"",""OriginatingServer"":""LV1P223MB1280 (15.20.8511.019)"",""Parameters"":[{""Name"":""Identity"",""Value"":""M365x44824121.onmicrosoft.com\\8df1dbd4-0200-437b-9eae-ce1cf218d5b6""},{""Name"":""PolicyDetails"",""Value"":""{\""CompressedCidrIpRanges\"":\""MzXSMzQ31jO0tNCzMNE3NgIA\"",\""Categories\"":[\""trusted\""],\""ApplyToUnknownCountry\"":false,\""ModifiedDateTime\"":\""2024-09-18T05:08:23.8654895Z\"",\""CreatedDateTime\"":\""2024-09-18T05:08:23.8654895Z\""}""},{""Name"":""PolicyLastUpdatedTime"",""Value"":""3\/9\/2025 12:22:15 AM""},{""Name"":""TenantDefaultPolicy"",""Value"":""""},{""Name"":""DisplayName"",""Value"":""Stockpiling Workers""},{""Name"":""PolicyIdentifierString"",""Value"":""0c72ae6d-c694-4884-acb3-2801cace39c9""}],""RequestId"":""64b2253f-ef0e-4be3-849c-612311251821""}","486","1121","11a11786-48df-4364-abea-08dd5ea071e6","True","Unchanged"
"ExchangeAdmin","3/9/2025 12:22:14 AM","NT SERVICE\MSExchangeServiceHostNetCore (Microsoft.Exchange.ServiceHost)","Set-ConditionalAccessPolicy","{""AppAccessContext"":{},""CreationTime"":""2025-03-09T00:22:14"",""Id"":""c47f5f7f-46d1-4f0c-d513-08dd5ea07190"",""Operation"":""Set-ConditionalAccessPolicy"",""OrganizationId"":""70e7f470-ed25-47f5-aa2f-096f0f44c831"",""RecordType"":1,""ResultStatus"":""True"",""UserKey"":""NT SERVICE\\MSExchangeServiceHostNetCore (Microsoft.Exchange.ServiceHost)"",""UserType"":3,""Version"":1,""Workload"":""Exchange"",""ObjectId"":""M365x44824121.onmicrosoft.com\\ae951a06-54da-412b-8eb0-4221b6ce6bc2"",""UserId"":""NT SERVICE\\MSExchangeServiceHostNetCore (Microsoft.Exchange.ServiceHost)"",""AppId"":"""",""AppPoolName"":""MSExchangeServiceHostNetCore"",""ClientAppId"":"""",""CorrelationID"":"""",""ExternalAccess"":true,""OrganizationName"":""M365x44824121.onmicrosoft.com"",""OriginatingServer"":""LV1P223MB1280 (15.20.8511.019)"",""Parameters"":[{""Name"":""Identity"",""Value"":""M365x44824121.onmicrosoft.com\\ae951a06-54da-412b-8eb0-4221b6ce6bc2""},{""Name"":""PolicyDetails"",""Value"":""{\""DummyKnownNetworkPolicy\"":\""\""}""},{""Name"":""PolicyLastUpdatedTime"",""Value"":""3\/9\/2025 12:22:14 AM""},{""Name"":""TenantDefaultPolicy"",""Value"":""6""},{""Name"":""DisplayName"",""Value"":""Known Networks List""},{""Name"":""PolicyIdentifierString"",""Value"":""9\/18\/2024 4:05:41 PM""}],""RequestId"":""64b2253f-ef0e-4be3-849c-612311251821""}","487","1121","c47f5f7f-46d1-4f0c-d513-08dd5ea07190","True","Unchanged"
